Open,High,Low,Close,WAP,NoofShares,NoofTrades,TotalTurnover,DeliverableQuantity,DeliQtytoTradedQty,SpreadHL,SpreadCO
311.0,311.5,308.1,310.7,310.11,401313.0,3216.0,124453042.0,175702.0,43.78,3.4,-0.3
310.2,314.0,309.15,310.2,311.11,806354.0,6547.0,250861664.0,218939.0,27.15,4.85,0.0
313.0,313.0,307.0,309.65,308.82,676735.0,5162.0,208988944.0,266692.0,39.41,6.0,-3.35
322.35,322.7,310.8,312.75,317.15,561223.0,5172.0,177990290.0,215266.0,38.36,11.9,-9.6
321.2,322.6,317.3,319.15,320.37,718788.0,6425.0,230276870.0,244995.0,34.08,5.3,-2.05
314.55,320.0,314.0,319.2,317.7,1117842.0,9567.0,355132823.0,396187.0,35.44,6.0,4.65
312.4,315.25,310.0,312.7,312.4,674759.0,4320.0,210791860.0,290434.0,43.04,5.25,0.3
314.0,315.5,310.9,311.5,313.12,896386.0,4538.0,280680433.0,523547.0,58.41,4.6,-2.5
312.8,314.9,310.7,313.45,313.73,461547.0,3671.0,144799619.0,246263.0,53.36,4.2,0.65
311.5,313.0,306.9,310.35,309.42,527117.0,3851.0,163101430.0,274895.0,52.15,6.1,-1.15
314.0,316.45,307.6,311.35,311.59,667124.0,5220.0,207871144.0,312950.0,46.91,8.85,-2.65
315.0,317.0,312.0,312.75,313.6,768609.0,4621.0,241035198.0,417482.0,54.32,5.0,-2.25
314.95,314.95,311.45,313.1,313.26,781320.0,4421.0,244757578.0,447404.0,57.26,3.5,-1.85
308.0,315.2,308.0,313.75,313.35,1210176.0,9957.0,379212308.0,602572.0,49.79,7.2,5.75
308.15,308.65,305.2,306.8,306.97,641877.0,4714.0,197040085.0,412833.0,64.32,3.45,-1.35
306.35,310.25,306.35,307.25,308.16,1054867.0,9684.0,325063594.0,486089.0,46.08,3.9,0.9
304.8,307.7,303.6,305.9,305.84,981142.0,6074.0,300070234.0,436268.0,44.47,4.1,1.1
302.0,306.8,301.35,304.7,304.73,726438.0,5598.0,221366896.0,306128.0,42.14,5.45,2.7
