Open,High,Low,Close,WAP,NoofShares,NoofTrades,TotalTurnover,DeliverableQuantity,DeliQtytoTradedQty,SpreadHL,SpreadCO
693.9,693.9,660.1,666.35,670.29,349193.0,6998.0,234060753.0,125172.0,35.85,33.8,-27.55
665.0,693.15,662.05,686.25,681.23,582754.0,12637.0,396991275.0,216396.0,37.13,31.1,21.25
640.0,663.0,638.0,659.75,657.13,415852.0,13780.0,273268898.0,143389.0,34.48,25.0,19.75
633.0,650.0,631.7,643.8,636.57,478683.0,16465.0,304714712.0,237390.0,49.59,18.3,10.8
645.1,649.85,630.0,633.5,636.45,397563.0,12605.0,253029402.0,160115.0,40.27,19.85,-11.6
643.0,655.75,636.05,649.3,647.02,373386.0,9425.0,241589756.0,118593.0,31.76,19.7,6.3
663.05,666.45,647.9,650.15,651.47,1825795.0,11668.0,1189449076.0,1504137.0,82.38,18.55,-12.9
679.0,681.65,654.65,657.85,664.03,533828.0,11444.0,354478673.0,310973.0,58.25,27.0,-21.15
691.0,705.0,674.1,678.25,678.54,462086.0,6678.0,313541565.0,240999.0,52.15,30.9,-12.75
689.8,689.8,678.5,682.6,681.74,821154.0,11760.0,559816923.0,445703.0,54.28,11.3,-7.2
707.0,721.0,701.25,704.5,710.96,1145997.0,16414.0,814752443.0,451103.0,39.36,19.75,-2.5
709.0,713.75,688.1,696.4,702.09,774209.0,17535.0,543563401.0,179383.0,23.17,25.65,-12.6
690.0,705.8,681.65,699.1,691.65,443802.0,7327.0,306953797.0,210907.0,47.52,24.15,9.1
677.0,690.0,662.6,679.05,675.09,422848.0,11985.0,285462546.0,92572.0,21.89,27.4,2.05
689.9,691.75,665.25,675.0,677.12,680373.0,17619.0,460692457.0,236487.0,34.76,26.5,-14.9
718.15,720.0,695.4,700.3,702.06,1078764.0,22812.0,757359984.0,665482.0,61.69,24.6,-17.85
716.0,726.0,703.1,717.35,710.72,437278.0,7095.0,310782653.0,224367.0,51.31,22.9,1.35
725.05,728.5,710.35,714.5,716.97,228274.0,6763.0,163666395.0,66869.0,29.29,18.15,-10.55
711.0,731.25,709.0,721.85,719.31,399124.0,8675.0,287095546.0,129578.0,32.47,22.25,10.85
728.0,729.0,702.9,706.35,711.92,403889.0,17656.0,287538662.0,141648.0,35.07,26.1,-21.65
744.7,751.95,726.55,727.85,737.22,292087.0,6621.0,215331443.0,104303.0,35.71,25.4,-16.85
735.1,754.95,733.4,744.45,737.77,3761334.0,11957.0,2775003736.0,252590.0,6.72,21.55,9.35
720.0,734.0,715.8,727.85,726.97,506489.0,12915.0,368201907.0,276537.0,54.6,18.2,7.85
719.5,730.65,718.05,724.15,723.44,804565.0,7749.0,582057152.0,557811.0,69.33,12.6,4.65
738.0,738.0,712.4,717.8,720.21,282597.0,9485.0,203528508.0,121823.0,43.11,25.6,-20.2
720.0,735.8,717.35,726.5,728.5,359507.0,12006.0,261901945.0,126949.0,35.31,18.45,6.5
709.0,729.95,705.5,717.3,720.99,749018.0,10436.0,540034984.0,520762.0,69.53,24.45,8.3
719.0,719.0,692.0,706.3,706.1,773924.0,14407.0,546470031.0,435262.0,56.24,27.0,-12.7
725.0,727.4,714.95,720.4,719.83,151490.0,5487.0,109046419.0,65855.0,43.47,12.45,-4.6
732.0,732.0,716.8,719.15,721.95,202211.0,7441.0,145987015.0,76161.0,37.66,15.2,-12.85
736.4,740.0,725.1,726.55,731.11,292264.0,8110.0,213677284.0,113173.0,38.72,14.9,-9.85
742.5,744.0,730.15,735.2,736.58,374118.0,7273.0,275567020.0,185239.0,49.51,13.85,-7.3
743.0,745.75,736.25,742.7,741.03,285153.0,8951.0,211305797.0,100725.0,35.32,9.5,-0.3
734.3,744.15,732.55,734.25,739.84,465074.0,6518.0,344080180.0,277776.0,59.73,11.6,-0.05
737.0,746.5,729.65,731.95,737.56,312641.0,7997.0,230591436.0,110847.0,35.46,16.85,-5.05
733.05,737.0,724.75,733.15,731.42,353724.0,8943.0,258721999.0,162272.0,45.88,12.25,0.1
734.5,735.0,725.0,727.95,730.98,246579.0,6071.0,180243298.0,86446.0,35.06,10.0,-6.55
741.75,748.45,726.35,729.8,735.71,625030.0,13169.0,459840180.0,227451.0,36.39,22.1,-11.95
723.7,748.35,717.0,735.65,738.26,832961.0,21450.0,614940124.0,273868.0,32.88,31.35,11.95
1458.0,1467.0,1430.0,1433.45,1448.94,628171.0,7726.0,910180911.0,179351.0,28.55,37.0,-24.55
1422.0,1453.0,1422.0,1440.0,1436.07,2123233.0,6596.0,3049104119.0,95438.0,4.49,31.0,18.0
1411.0,1423.0,1397.0,1417.5,1409.03,245211.0,5388.0,345509566.0,79128.0,32.27,26.0,6.5
1435.0,1435.7,1406.0,1410.35,1413.11,218669.0,6861.0,309003449.0,116982.0,53.5,29.7,-24.65
1416.0,1438.5,1412.3,1424.35,1428.06,160074.0,5509.0,228595899.0,55843.0,34.89,26.2,8.35
1383.35,1418.9,1383.35,1414.9,1406.3,135904.0,4777.0,191122017.0,56542.0,41.6,35.55,31.55
1392.55,1403.0,1376.0,1379.95,1381.54,561628.0,4089.0,775913776.0,490650.0,87.36,27.0,-12.6
1388.3,1402.65,1386.35,1399.2,1395.1,102744.0,3569.0,143338316.0,27537.0,26.8,16.3,10.9
1386.1,1394.0,1374.25,1384.3,1381.57,250832.0,6004.0,346541582.0,104716.0,41.75,19.75,-1.8
1388.7,1408.0,1373.55,1385.2,1389.93,519336.0,12808.0,721840136.0,220005.0,42.36,34.45,-3.5
1432.85,1436.65,1423.45,1431.35,1430.79,90661.0,3073.0,129716897.0,35538.0,39.2,13.2,-1.5
1411.25,1434.7,1411.25,1425.3,1426.76,127148.0,3961.0,181410233.0,56085.0,44.11,23.45,14.05
1410.35,1424.0,1403.4,1408.75,1413.53,121305.0,3410.0,171468687.0,44017.0,36.29,20.6,-1.6
1385.0,1411.0,1379.8,1409.45,1398.36,281218.0,6680.0,393245380.0,127136.0,45.21,31.2,24.45
1382.3,1388.9,1373.55,1385.2,1380.56,61473.0,1922.0,84867183.0,22458.0,36.53,15.35,2.9
1366.05,1389.8,1366.05,1380.3,1382.34,158379.0,3757.0,218933542.0,66947.0,42.27,23.75,14.25
1368.1,1374.15,1354.3,1362.9,1362.42,63645.0,2710.0,86710976.0,17612.0,27.67,19.85,-5.2
1367.0,1377.55,1361.85,1369.4,1368.7,142725.0,4101.0,195347578.0,68396.0,47.92,15.7,2.4
1365.0,1375.8,1348.05,1360.8,1361.17,109802.0,3356.0,149458822.0,32544.0,29.64,27.75,-4.2
