Open,High,Low,Close,WAP,NoofShares,NoofTrades,TotalTurnover,DeliverableQuantity,DeliQtytoTradedQty,SpreadHL,SpreadCO
167.85,169.5,166.9,167.5,167.78,1758026.0,2119.0,294961369.0,1483123.0,84.36,2.6,-0.35
169.0,170.3,167.35,167.75,168.96,141560.0,1088.0,23918534.0,58614.0,41.41,2.95,-1.25
166.0,169.15,165.8,168.3,167.37,122708.0,900.0,20538064.0,28234.0,23.01,3.35,2.3
168.1,170.0,167.2,167.5,168.43,261490.0,1647.0,44041967.0,62961.0,24.08,2.8,-0.6
164.0,167.65,163.6,167.15,165.78,174383.0,1205.0,28909724.0,54525.0,31.27,4.05,3.15
165.4,165.85,161.7,163.95,163.59,306453.0,1993.0,50131192.0,135790.0,44.31,4.15,-1.45
163.15,166.35,162.65,164.85,164.78,203617.0,1844.0,33552716.0,77554.0,38.09,3.7,1.7
169.05,171.05,163.5,164.15,166.43,280358.0,1803.0,46660527.0,118971.0,42.44,7.55,-4.9
171.15,174.5,169.4,170.35,171.75,191792.0,1152.0,32941195.0,81409.0,42.45,5.1,-0.8
169.9,173.75,168.4,172.4,172.07,178741.0,1267.0,30756380.0,50455.0,28.23,5.35,2.5
171.1,174.7,170.35,171.45,172.88,386035.0,1793.0,66736619.0,149248.0,38.66,4.35,0.35
170.0,174.0,169.85,173.2,172.72,487165.0,2126.0,84143484.0,323131.0,66.33,4.15,3.2
163.5,169.4,162.9,168.5,166.33,296873.0,2848.0,49378511.0,76526.0,25.78,6.5,5.0
163.0,164.5,159.65,163.0,162.23,307008.0,2140.0,49805539.0,96064.0,31.29,4.85,0.0
166.1,167.2,162.2,162.65,164.23,303500.0,1768.0,49843090.0,115453.0,38.04,5.0,-3.45
166.0,168.3,162.85,166.1,166.19,363618.0,2256.0,60428097.0,101315.0,27.86,5.45,0.1
172.05,174.5,165.65,167.2,169.6,259088.0,2120.0,43940374.0,92573.0,35.73,8.85,-4.85
178.5,178.95,172.6,173.35,175.76,292294.0,2860.0,51374944.0,96963.0,33.17,6.35,-5.15
175.0,179.7,172.65,177.3,176.5,488876.0,2652.0,86288502.0,243244.0,49.76,7.05,2.3
174.0,176.0,171.5,173.95,173.87,238750.0,1959.0,41511966.0,67810.0,28.4,4.5,-0.05
178.85,181.4,173.9,174.8,178.1,331651.0,2610.0,59065778.0,106672.0,32.16,7.5,-4.05
179.0,181.5,178.1,178.85,179.41,256040.0,2598.0,45934984.0,102000.0,39.84,3.4,-0.15
178.2,179.7,177.0,178.15,178.24,176271.0,1225.0,31418196.0,47399.0,26.89,2.7,-0.05
182.5,183.9,176.75,178.7,179.71,371034.0,2650.0,66678080.0,106809.0,28.79,7.15,-3.8
180.25,183.25,178.25,182.7,181.31,442932.0,3197.0,80305821.0,145171.0,32.78,5.0,2.45
177.4,183.95,177.4,180.8,181.92,850657.0,7187.0,154751255.0,240316.0,28.25,6.55,3.4
178.8,179.8,175.0,176.9,176.94,396274.0,2972.0,70118266.0,98294.0,24.8,4.8,-1.9
175.8,180.0,173.75,176.25,177.48,1162039.0,8936.0,206240388.0,243884.0,20.99,6.25,0.45
173.4,173.6,168.75,171.65,171.32,324929.0,2083.0,55666528.0,62409.0,19.21,4.85,-1.75
175.0,175.3,172.2,173.65,173.78,436786.0,2352.0,75906456.0,93740.0,21.46,3.1,-1.35
169.25,173.9,169.25,173.0,172.34,403648.0,2655.0,69562821.0,104522.0,25.89,4.65,3.75
165.25,169.65,165.25,168.75,168.52,310565.0,1846.0,52336474.0,87152.0,28.06,4.4,3.5
165.7,167.65,164.0,165.25,165.63,254746.0,1651.0,42193638.0,59458.0,23.34,3.65,-0.45
166.5,169.3,164.5,165.6,167.06,342776.0,1874.0,57265705.0,86450.0,25.22,4.8,-0.9
164.55,167.95,164.55,166.5,166.84,234914.0,1437.0,39192992.0,53247.0,22.67,3.4,1.95
164.9,166.75,163.8,165.65,165.42,263515.0,2594.0,43590613.0,109059.0,41.39,2.95,0.75
170.0,170.0,163.3,164.75,165.62,511269.0,3319.0,84677023.0,157097.0,30.73,6.7,-5.25
171.65,172.65,169.5,170.2,170.53,221923.0,1510.0,37845058.0,84601.0,38.12,3.15,-1.45
174.35,175.05,170.95,171.65,172.76,213600.0,1370.0,36900953.0,71373.0,33.41,4.1,-2.7
172.5,174.9,171.75,174.35,173.61,630284.0,4087.0,109424281.0,183978.0,29.19,3.15,1.85
165.8,170.5,164.75,169.7,168.86,429397.0,2846.0,72507110.0,141191.0,32.88,5.75,3.9
167.0,168.7,165.15,166.6,166.92,157916.0,1062.0,26360001.0,61168.0,38.73,3.55,-0.4
168.05,169.9,166.1,166.95,167.95,198544.0,1318.0,33345836.0,60898.0,30.67,3.8,-1.1
