Open,High,Low,Close,WAP,NoofShares,NoofTrades,TotalTurnover,DeliverableQuantity,DeliQtytoTradedQty,SpreadHL,SpreadCO
1644.9,1647.4,1626.95,1644.2,1640.23,58650.0,1430.0,96199206.0,24631.0,42.0,20.45,-0.7
1604.0,1645.15,1604.0,1641.85,1619.01,250390.0,2781.0,405385078.0,217329.0,86.8,41.15,37.85
1609.0,1620.2,1598.65,1604.15,1605.8,75655.0,3314.0,121486476.0,40573.0,53.63,21.55,-4.85
1625.85,1655.0,1598.05,1608.85,1631.77,82544.0,3616.0,134692660.0,43208.0,52.35,56.95,-17.0
1608.2,1630.05,1608.2,1621.5,1623.08,67471.0,4321.0,109511030.0,50318.0,74.58,21.85,13.3
1607.2,1628.0,1607.2,1614.25,1619.12,28692.0,1367.0,46455677.0,12990.0,45.27,20.8,7.05
1585.5,1610.35,1583.25,1607.55,1603.41,77133.0,2699.0,123676184.0,51931.0,67.33,27.1,22.05
1598.0,1610.0,1587.1,1593.65,1599.22,70556.0,2233.0,112834219.0,37618.0,53.32,22.9,-4.35
1600.0,1617.0,1597.2,1602.4,1605.95,48162.0,1209.0,77345950.0,33723.0,70.02,19.8,2.4
1604.2,1609.85,1591.0,1601.05,1598.09,33698.0,2039.0,53852390.0,9026.0,26.78,18.85,-3.15
1622.3,1638.0,1605.8,1609.9,1621.11,28856.0,1435.0,46778851.0,8658.0,30.0,32.2,-12.4
1597.0,1628.2,1595.05,1621.2,1606.11,76667.0,1403.0,123135923.0,27688.0,36.11,33.15,24.2
1624.0,1624.0,1601.0,1613.1,1610.44,65064.0,1525.0,104781619.0,29347.0,45.1,23.0,-10.9
1640.5,1642.75,1618.5,1620.3,1625.01,60048.0,2341.0,97578738.0,18116.0,30.17,24.25,-20.2
1602.0,1646.0,1591.95,1640.45,1626.27,119931.0,4075.0,195040666.0,62546.0,52.15,54.05,38.45
1598.0,1617.75,1587.5,1601.9,1605.64,52387.0,1384.0,84114923.0,17474.0,33.36,30.25,3.9
1596.0,1600.0,1582.0,1595.0,1591.96,112102.0,1049.0,178462263.0,96036.0,85.67,18.0,-1.0
1585.0,1606.35,1580.5,1601.8,1596.5,43747.0,1656.0,69841951.0,20097.0,45.94,25.85,16.8
1563.0,1579.45,1558.0,1572.8,1571.35,99519.0,3041.0,156379572.0,71930.0,72.28,21.45,9.8
1562.0,1572.5,1547.0,1563.9,1563.08,45696.0,3313.0,71426532.0,18910.0,41.38,25.5,1.9
1582.0,1587.7,1557.5,1562.2,1570.52,20976.0,1324.0,32943151.0,7131.0,34.0,30.2,-19.8
1611.0,1623.95,1582.0,1589.7,1596.26,40522.0,2224.0,64683677.0,23714.0,58.52,41.95,-21.3
1586.0,1625.0,1562.75,1613.65,1600.26,86196.0,3139.0,137936199.0,21026.0,24.39,62.25,27.65
1568.3,1594.0,1558.55,1581.5,1574.43,47366.0,1244.0,74574627.0,12498.0,26.39,35.45,13.2
1578.2,1598.0,1564.4,1572.0,1580.58,28214.0,1058.0,44594577.0,8282.0,29.35,33.6,-6.2
1579.8,1586.6,1577.2,1581.8,1581.96,23961.0,965.0,37905422.0,10261.0,42.82,9.4,2.0
1570.0,1591.15,1558.1,1575.7,1577.33,27828.0,1362.0,43893895.0,6370.0,22.89,33.05,5.7
1560.2,1571.0,1550.0,1561.65,1559.09,29933.0,1275.0,46668163.0,13632.0,45.54,21.0,1.45
1574.9,1586.8,1562.5,1567.6,1570.19,24442.0,910.0,38378549.0,8288.0,33.91,24.3,-7.3
1571.1,1587.8,1560.0,1575.65,1573.18,27545.0,1424.0,43333290.0,8701.0,31.59,27.8,4.55
1605.1,1619.45,1572.15,1578.9,1597.81,50465.0,1778.0,80633292.0,14077.0,27.89,47.3,-26.2
1569.65,1607.85,1565.7,1604.1,1595.68,63030.0,2115.0,100575829.0,16622.0,26.37,42.15,34.45
1576.8,1597.5,1560.3,1569.25,1583.05,72673.0,2582.0,115044677.0,15043.0,20.7,37.2,-7.55
1514.7,1581.3,1507.0,1574.2,1555.83,121406.0,4603.0,188887295.0,30814.0,25.38,74.3,59.5
1526.25,1543.25,1512.5,1516.0,1525.55,120711.0,4098.0,184150433.0,15398.0,12.76,30.75,-10.25
1512.15,1521.6,1495.25,1504.95,1505.36,62511.0,1916.0,94101449.0,21473.0,34.35,26.35,-7.2
1490.0,1517.0,1486.0,1506.3,1497.11,60855.0,915.0,91106389.0,43656.0,71.74,31.0,16.3
1487.0,1506.75,1485.85,1494.45,1494.84,122555.0,1881.0,183200378.0,79309.0,64.71,20.9,7.45
1494.2,1511.0,1486.2,1496.1,1496.91,36042.0,1091.0,53951576.0,13425.0,37.25,24.8,1.9
1498.0,1504.45,1479.0,1495.2,1495.85,32027.0,835.0,47907428.0,9519.0,29.72,25.45,-2.8
1466.75,1501.95,1466.75,1491.0,1491.81,247369.0,1324.0,369028520.0,81874.0,33.1,35.2,24.25
1443.35,1470.0,1443.35,1465.0,1462.66,24876.0,647.0,36385024.0,9526.0,38.29,26.65,21.65
1471.5,1471.5,1441.6,1454.85,1452.65,20653.0,790.0,30001607.0,6956.0,33.68,29.9,-16.65
1510.0,1510.0,1466.0,1471.5,1489.94,87107.0,1700.0,129784212.0,19019.0,21.83,44.0,-38.5
1494.0,1515.0,1475.2,1509.05,1500.75,21918.0,1197.0,32893384.0,8237.0,37.58,39.8,15.05
1491.5,1498.0,1471.0,1474.55,1478.4,20290.0,790.0,29996744.0,8374.0,41.27,27.0,-16.95
1455.0,1498.4,1455.0,1491.25,1477.74,43090.0,3211.0,63675927.0,16561.0,38.43,43.4,36.25
1450.0,1465.0,1450.0,1459.6,1455.66,15862.0,748.0,23089732.0,5813.0,36.65,15.0,9.6
1454.05,1468.95,1446.6,1458.7,1460.81,36914.0,742.0,53924260.0,7161.0,19.4,22.35,4.65
1470.0,1470.0,1450.0,1451.25,1455.02,21078.0,864.0,30669008.0,9824.0,46.61,20.0,-18.75
1449.0,1469.8,1443.2,1465.5,1455.75,22041.0,979.0,32086211.0,7644.0,34.68,26.6,16.5
1452.0,1467.85,1448.55,1454.25,1454.78,47916.0,2015.0,69707156.0,13492.0,28.16,19.3,2.25
1449.0,1458.0,1440.35,1451.35,1445.68,67248.0,1551.0,97219082.0,31199.0,46.39,17.65,2.35
1415.4,1450.0,1415.4,1445.75,1439.08,54786.0,2452.0,78841255.0,25893.0,47.26,34.6,30.35
1401.2,1423.0,1401.2,1419.8,1412.42,30315.0,680.0,42817551.0,6776.0,22.35,21.8,18.6
1414.0,1414.0,1398.65,1409.7,1405.4,18666.0,1081.0,26233271.0,9694.0,51.93,15.35,-4.3
1409.9,1417.0,1398.05,1413.55,1405.3,38190.0,1962.0,53668235.0,23448.0,61.4,18.95,3.65
1382.7,1420.0,1382.7,1408.9,1404.76,149593.0,1903.0,210142952.0,92167.0,61.61,37.3,26.2
1381.55,1401.6,1381.55,1390.9,1392.09,37683.0,1862.0,52457955.0,16061.0,42.62,20.05,9.35
1365.1,1396.8,1365.1,1391.85,1386.51,41976.0,1215.0,58200283.0,19145.0,45.61,31.7,26.75
1372.0,1378.4,1363.8,1375.65,1372.76,36988.0,899.0,50775680.0,17895.0,48.38,14.6,3.65
1363.0,1385.0,1363.0,1381.1,1375.32,75243.0,2218.0,103483242.0,33906.0,45.06,22.0,18.1
1345.0,1359.3,1340.75,1356.35,1352.69,54034.0,1011.0,73091063.0,38921.0,72.03,18.55,11.35
1348.0,1355.75,1335.0,1348.45,1345.26,62294.0,2914.0,83801618.0,34900.0,56.02,20.75,0.45
1333.0,1360.0,1321.6,1348.85,1341.42,37479.0,1042.0,50275013.0,19562.0,52.19,38.4,15.85
1330.0,1344.05,1322.7,1335.9,1332.93,95753.0,1858.0,127631707.0,45208.0,47.21,21.35,5.9
1325.0,1340.0,1321.95,1332.5,1333.85,207083.0,2166.0,276216814.0,160119.0,77.32,18.05,7.5
1299.0,1343.55,1297.55,1320.5,1315.04,109955.0,2524.0,144594678.0,42870.0,38.99,46.0,21.5
1299.0,1312.3,1283.9,1299.75,1297.14,62679.0,2141.0,81303694.0,23711.0,37.83,28.4,0.75
1312.0,1320.05,1308.5,1312.25,1312.94,49812.0,2011.0,65400129.0,26373.0,52.95,11.55,0.25
